10000; 6.2831853071795862; 6.2831852038240292;0.9999999999995932; -0.0000000000000178; -0.0000000000004097; -0.0000000000000178; -0.0000000000004063; -0.0000000000000078; -0.0000000000004157; -0.0000000000000118;-0.0000000000003999;-0.0000000000000102;0.0000000000004064;0.0000000000005878;0;0.0000000000004000;1;0.0000001033555570;
20000; 6.2831853071795862; 6.2831852813434859;1.0000000000008196; 0.0000000000000030; 0.0000000000008194; 0.0000000000000030; 0.0000000000003784; -0.0000000000000187; 0.0000000000004023; -0.0000000000000062;0.0000000000003988;-0.0000000000000275;0.0000000000003788;0.0000000000005690;0;0.0000000000003997;0;0.0000000258361004;
30000; 6.2831853071795862; 6.2831852956880727;0.9999999999987378; -0.0000000000000038; -0.0000000000012594; -0.0000000000000038; -0.0000000000009361; -0.0000000000000160; -0.0000000000008891; 0.0000000000000107;-0.0000000000008349;0.0000000000000320;0.0000000000009363;0.0000000000012573;0;0.0000000000008355;1;0.0000000114915135;
40000; 6.2831853071795862; 6.2831853007171574;0.9999999999979147; -0.0000000000000045; -0.0000000000020855; -0.0000000000000045; -0.0000000000029043; 0.0000000000000249; -0.0000000000029621; 0.0000000000000409;-0.0000000000028715;0.0000000000000284;0.0000000000029044;0.0000000000041890;0;0.0000000000028716;1;0.0000000064624288;
50000; 6.2831853071795862; 6.2831853030381035;0.9999999999979409; 0.0000000000000099; -0.0000000000020408; 0.0000000000000099; -0.0000000000050289; -0.0000000000000302; -0.0000000000049827; -0.0000000000000107;-0.0000000000049276;0.0000000000000036;0.0000000000050290;0.0000000000070466;0;0.0000000000049276;1;0.0000000041414827;
60000; 6.2831853071795862; 6.2831853043118899;1.0000000000019595; 0.0000000000000011; 0.0000000000019542; 0.0000000000000011; -0.0000000000030855; -0.0000000000000302; -0.0000000000030589; 0.0000000000001084;-0.0000000000031530;-0.0000000000001155;0.0000000000030857;0.0000000000043259;0;0.0000000000031551;0;0.0000000028676963;
70000; 6.2831853071795862; 6.2831853050799813;1.0000000000012137; -0.0000000000000012; 0.0000000000012204; -0.0000000000000012; -0.0000000000018776; 0.0000000000000444; -0.0000000000018137; 0.0000000000001243;-0.0000000000021814;-0.0000000000003713;0.0000000000018781;0.0000000000025649;0;0.0000000000022127;0;0.0000000020996049;
80000; 6.2831853071795862; 6.2831853055441096;0.9999999999971646; 0.0000000000000097; -0.0000000000028574; 0.0000000000000097; -0.0000000000046043; 0.0000000000001652; -0.0000000000046700; 0.0000000000000462;-0.0000000000050111;-0.0000000000003801;0.0000000000046073;0.0000000000066044;0;0.0000000000050255;0;0.0000000016354766;
90000; 6.2831853071795862; 6.2831853059128182;1.0000000000037024; -0.0000000000000066; 0.0000000000037244; -0.0000000000000066; -0.0000000000009450; 0.0000000000000426; -0.0000000000009912; 0.0000000000000036;-0.0000000000013607;-0.0000000000003517;0.0000000000009460;0.0000000000014018;0;0.0000000000014054;0;0.0000000012667680;
100000; 6.2831853071795862; 6.2831853061186100;0.9999999999964463; -0.0000000000000283; -0.0000000000035475; -0.0000000000000283; -0.0000000000045652; 0.0000000000001563; -0.0000000000045262; -0.0000000000000711;-0.0000000000046292;-0.0000000000000036;0.0000000000045679;0.0000000000064010;0;0.0000000000046292;0;0.0000000010609762;
110000; 6.2831853071795862; 6.2831853063030181;0.9999999999946315; 0.0000000000000022; -0.0000000000053826; 0.0000000000000022; -0.0000000000099796; -0.0000000000001492; -0.0000000000096705; -0.0000000000001918;-0.0000000000098375;0.0000000000001101;0.0000000000099807;0.0000000000136761;0;0.0000000000098381;1;0.0000000008765682;
120000; 6.2831853071795862; 6.2831853064505818;1.0000000000010636; 0.0000000000000007; 0.0000000000010616; 0.0000000000000007; -0.0000000000085407; -0.0000000000000782; -0.0000000000085656; -0.0000000000001172;-0.0000000000082636;0.0000000000005862;0.0000000000085411;0.0000000000121136;0;0.0000000000082844;1;0.0000000007290044;
130000; 6.2831853071795862; 6.2831853065834560;1.0000000000060452; 0.0000000000000017; 0.0000000000060640; 0.0000000000000017; -0.0000000000027320; 0.0000000000001492; -0.0000000000025224; -0.0000000000000995;-0.0000000000020641;0.0000000000010623;0.0000000000027361;0.0000000000035673;0;0.0000000000023214;1;0.0000000005961303;
140000; 6.2831853071795862; 6.2831853066414780;0.9999999999968906; 0.0000000000000006; -0.0000000000030945; 0.0000000000000006; -0.0000000000057021; -0.0000000000001563; -0.0000000000055422; -0.0000000000001030;-0.0000000000054285;0.0000000000008455;0.0000000000057042;0.0000000000078379;0;0.0000000000054940;1;0.0000000005381082;
150000; 6.2831853071795862; 6.2831853067243726;1.0000000000068863; -0.0000000000000044; 0.0000000000068303; -0.0000000000000044; 0.0000000000014175; -0.0000000000001279; 0.0000000000010658; -0.0000000000002309;0.0000000000022276;0.0000000000015881;0.0000000000014233;0.0000000000015073;0;0.0000000000027357;0;0.0000000004552136;
160000; 6.2831853071795862; 6.2831853067417649;0.9999999999941692; -0.0000000000000134; -0.0000000000058394; -0.0000000000000134; -0.0000000000047180; -0.0000000000002949; -0.0000000000047606; -0.0000000000000782;-0.0000000000036060;0.0000000000014992;0.0000000000047272;0.0000000000067326;0;0.0000000000039053;1;0.0000000004378213;
170000; 6.2831853071795862; 6.2831853068173444;0.9999999999937135; -0.0000000000000439; -0.0000000000062690; -0.0000000000000439; -0.0000000000110134; -0.0000000000002132; -0.0000000000104521; -0.0000000000001492;-0.0000000000106652;0.0000000000005826;0.0000000000110155;0.0000000000147815;0;0.0000000000106811;1;0.0000000003622418;
180000; 6.2831853071795862; 6.2831853068166454;0.9999999999918223; -0.0000000000000194; -0.0000000000081896; -0.0000000000000194; -0.0000000000185878; -0.0000000000000426; -0.0000000000187583; -0.0000000000001847;-0.0000000000197531;-0.0000000000006963;0.0000000000185878;0.0000000000265283;0;0.0000000000197654;0;0.0000000003629408;
190000; 6.2831853071795862; 6.2831853068735146;0.9999999999975590; 0.0000000000000328; -0.0000000000024201; 0.0000000000000328; -0.0000000000210534; -0.0000000000000639; -0.0000000000210250; 0.0000000000002274;-0.0000000000209681;0.0000000000003126;0.0000000000210535;0.0000000000297338;0;0.0000000000209704;1;0.0000000003060716;
200000; 6.2831853071795862; 6.2831853068783801;0.9999999999925918; 0.0000000000000263; -0.0000000000073942; 0.0000000000000263; -0.0000000000282583; -0.0000000000000639; -0.0000000000287130; 0.0000000000001990;-0.0000000000280664;0.0000000000006324;0.0000000000282584;0.0000000000406064;0;0.0000000000280736;1;0.0000000003012062;
210000; 6.2831853071795862; 6.2831853069498740;1.0000000000081957; 0.0000000000000114; 0.0000000000081896; 0.0000000000000114; -0.0000000000206342; 0.0000000000001990; -0.0000000000206271; 0.0000000000002416;-0.0000000000207550;-0.0000000000003268;0.0000000000206351;0.0000000000291711;0;0.0000000000207575;0;0.0000000002297122;
220000; 6.2831853071795862; 6.2831853070032917;1.0000000000034923; 0.0000000000000289; 0.0000000000034833; 0.0000000000000289; -0.0000000000169180; 0.0000000000001492; -0.0000000000170530; 0.0000000000001990;-0.0000000000173515;-0.0000000000005045;0.0000000000169187;0.0000000000241166;0;0.0000000000173588;0;0.0000000001762945;
230000; 6.2831853071795862; 6.2831853069958523;0.9999999999957985; -0.0000000000000030; -0.0000000000042009; -0.0000000000000030; -0.0000000000208189; 0.0000000000003908; -0.0000000000214797; 0.0000000000001563;-0.0000000000206910;0.0000000000001137;0.0000000000208226;0.0000000000303769;0;0.0000000000206913;1;0.0000000001837339;
240000; 6.2831853071795862; 6.2831853069406591;0.9999999999872567; 0.0000000000000066; -0.0000000000127703; 0.0000000000000066; -0.0000000000341558; -0.0000000000000213; -0.0000000000339853; -0.0000000000000639;-0.0000000000338787;-0.0000000000003766;0.0000000000341558;0.0000000000480624;0;0.0000000000338808;1;0.0000000002389271;
250000; 6.2831853071795862; 6.2831853069896617;0.9999999999940805; 0.0000000000000434; -0.0000000000059078; 0.0000000000000434; -0.0000000000398686; 0.0000000000000142; -0.0000000000404583; -0.0000000000000711;-0.0000000000400320;-0.0000000000006608;0.0000000000398686;0.0000000000572167;0;0.0000000000400374;0;0.0000000001899245;
260000; 6.2831853071795862; 6.2831853070456605;1.0000000000101903; -0.0000000000000325; 0.0000000000102016; -0.0000000000000325; -0.0000000000307452; -0.0000000000000995; -0.0000000000297149; -0.0000000000002629;-0.0000000000309655;-0.0000000000014850;0.0000000000307453;0.0000000000420232;0;0.0000000000310010;0;0.0000000001339258;
270000; 6.2831853071795862; 6.2831853069988570;0.9999999999912549; 0.0000000000000053; -0.0000000000087267; 0.0000000000000053; -0.0000000000378861; -0.0000000000008455; -0.0000000000384617; -0.0000000000003695;-0.0000000000396909;-0.0000000000020464;0.0000000000378956;0.0000000000543930;0;0.0000000000397436;0;0.0000000001807292;
280000; 6.2831853071795862; 6.2831853070272965;1.0000000000062008; 0.0000000000000059; 0.0000000000062277; 0.0000000000000059; -0.0000000000322942; -0.0000000000003837; -0.0000000000324505; 0.0000000000000142;-0.0000000000329976;-0.0000000000015703;0.0000000000322964;0.0000000000458919;0;0.0000000000330349;0;0.0000000001522897;
290000; 6.2831853071795862; 6.2831853071048860;1.0000000000067517; 0.0000000000000113; 0.0000000000067806; 0.0000000000000113; -0.0000000000257927; -0.0000000000000497; -0.0000000000251887; 0.0000000000001066;-0.0000000000268159;-0.0000000000021032;0.0000000000257927;0.0000000000356223;0;0.0000000000268982;0;0.0000000000747002;
300000; 6.2831853071795862; 6.2831853070441603;0.9999999999951070; 0.0000000000000058; -0.0000000000049269; 0.0000000000000058; -0.0000000000302194; 0.0000000000002416; -0.0000000000302549; -0.0000000000000142;-0.0000000000318607;-0.0000000000022524;0.0000000000302203;0.0000000000427869;0;0.0000000000319403;0;0.0000000001354259;
310000; 6.2831853071795862; 6.2831853070468915;0.9999999999971858; 0.0000000000000189; -0.0000000000028208; 0.0000000000000189; -0.0000000000333102; 0.0000000000001634; -0.0000000000329052; -0.0000000000001137;-0.0000000000354774;-0.0000000000027782;0.0000000000333106;0.0000000000465350;0;0.0000000000355860;0;0.0000000001326947;
